index,ind_id,gender,car_owner,property_owner,children,annual_income,type_income,education,marital_status,housing_type,age,experience,family_members,label,experience1,annual_income1
235,5090549,F,N,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,42,2.626785107,2,0,6.9,157500
236,5054522,F,Y,Y,1,11.81303006,Working,Higher education,Married,House / apartment,27,2.50998008,3,0,6.3,135000
237,5051061,F,N,N,2,11.6307085,Commercial associate,Secondary / secondary special,Married,House / apartment,33,1.897366596,4,0,3.6,112500
238,5010707,M,Y,N,0,12.21849517,Working,Secondary / secondary special,Married,House / apartment,43,3.728270376,2,0,13.9,202500
239,5028984,F,N,Y,0,12.17303279,Working,Secondary / secondary special,Separated,House / apartment,52,2.469817807,1,0,6.1,193500
240,5028615,F,Y,Y,0,12.32385568,Commercial associate,Higher education,Single / not married,With parents,29,2.42899156,1,0,5.9,225000
241,5126034,F,Y,Y,0,11.58988651,Working,Secondary / secondary special,Separated,House / apartment,47,1.58113883,1,0,2.5,108000
242,5090470,M,N,Y,1,13.71015004,Working,Secondary / secondary special,Married,House / apartment,42,3.521363372,3,0,12.4,900000
243,5021775,F,N,Y,0,12.58621995,Commercial associate,Higher education,Civil marriage,House / apartment,40,2.073644135,2,0,4.3,292500
244,5046415,M,Y,Y,0,12.50617724,Working,Higher education,Married,House / apartment,40,2.073644135,2,0,4.3,270000
245,5065606,M,Y,N,0,12.50617724,Pensioner,Higher education,Married,House / apartment,64,0,2,0,0,270000
246,5117314,M,N,Y,1,12.58621995,Working,Secondary / secondary special,Married,House / apartment,46,2.144761059,3,0,4.6,292500
247,5009195,F,N,N,0,12.58621995,State servant,Secondary / secondary special,Married,House / apartment,57,4.878524367,2,0,23.8,292500
248,5139548,F,Y,Y,2,11.96718074,Commercial associate,Higher education,Married,House / apartment,37,4.171330723,4,0,17.4,157500
249,5096416,F,N,N,0,11.24504602,Working,Secondary / secondary special,Married,House / apartment,46,0.547722558,2,0,0.3,76500
250,5042286,F,N,Y,0,11.96718074,Working,Secondary / secondary special,Single / not married,House / apartment,30,1.816590212,1,0,3.3,157500
251,5050729,M,Y,N,0,12.10071213,Working,Secondary / secondary special,Single / not married,With parents,23,1.224744871,1,0,1.5,180000
252,5038897,F,N,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,2,0,0,135000
253,5050973,F,N,N,1,11.6307085,State servant,Secondary / secondary special,Single / not married,House / apartment,44,4.5607017,2,0,20.8,112500
254,5044935,M,N,Y,2,12.79385931,State servant,Higher education,Married,House / apartment,44,3.924283374,4,0,15.4,360000
255,5113539,F,N,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,57,2.213594362,2,0,4.9,157500
256,5085990,F,Y,Y,0,12.32385568,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,225000
257,5033452,F,N,N,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,52,3.885871846,2,0,15.1,112500
258,5051240,F,Y,N,0,11.70766954,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,1,0,0,121500
259,5065335,M,N,Y,0,12.21849517,Commercial associate,Lower secondary,Married,Rented apartment,27,2.302172887,2,0,5.3,202500
260,5145978,F,Y,N,0,11.6307085,State servant,Secondary / secondary special,Widow,House / apartment,54,4.01248053,1,0,16.1,112500
261,5105614,F,Y,Y,2,11.81303006,Working,Higher education,Married,House / apartment,34,1.140175425,4,0,1.3,135000
262,5038845,F,N,Y,0,11.54732689,Commercial associate,Secondary / secondary special,Married,House / apartment,47,2.073644135,2,0,4.3,103500
263,5105556,F,N,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,54,3.521363372,2,0,12.4,157500
264,5028383,M,Y,N,0,12.72932079,Working,Secondary / secondary special,Single / not married,With parents,31,3.016620626,1,0,9.1,337500
265,5009980,F,Y,Y,0,12.10071213,State servant,Secondary / secondary special,Married,House / apartment,57,3.255764119,2,0,10.6,180000
266,5062075,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,112500
267,5009706,F,N,N,0,11.96718074,Working,Higher education,Married,House / apartment,32,0.948683298,2,0,0.9,157500
268,5146463,M,Y,N,0,12.79385931,State servant,Higher education,Married,House / apartment,27,2.302172887,2,0,5.3,360000
269,5112662,F,N,N,1,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,34,1.303840481,3,0,1.7,135000
270,5096796,M,Y,Y,0,12.72932079,Working,Higher education,Separated,House / apartment,36,1.264911064,1,0,1.6,337500
271,5066843,F,N,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,47,0,2,0,0,135000
272,5066597,F,N,N,1,12.79385931,Commercial associate,Higher education,Civil marriage,House / apartment,41,2.302172887,3,0,5.3,360000
274,5009074,F,Y,Y,1,13.01700286,State servant,Higher education,Married,House / apartment,49,1.378404875,3,0,1.9,450000
275,5090954,F,N,N,0,12.50617724,State servant,Secondary / secondary special,Separated,House / apartment,53,2.073644135,1,0,33.8,270000
276,5143019,M,N,N,0,12.50617724,Working,Secondary / secondary special,Married,With parents,32,1.303840481,2,0,1.7,270000
277,5118617,F,N,N,0,12.50617724,Commercial associate,Higher education,Single / not married,House / apartment,43,3.78153408,1,0,14.3,270000
278,5116018,F,Y,Y,0,13.01700286,Pensioner,Higher education,Widow,House / apartment,61,0,1,0,0,450000
279,5139662,F,N,Y,0,11.96718074,Pensioner,Lower secondary,Married,House / apartment,64,0,2,0,0,157500
280,5042232,F,N,Y,0,11.6307085,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,35,4.147288271,1,0,17.2,112500
281,5125317,M,Y,N,0,12.58621995,Commercial associate,Secondary / secondary special,Married,House / apartment,57,2.738612788,2,0,7.5,292500
282,5068038,F,N,N,0,11.6307085,State servant,Secondary / secondary special,Married,With parents,47,5.069516742,2,0,25.7,112500
283,5038814,F,N,Y,0,12.41916586,Commercial associate,Secondary / secondary special,Married,House / apartment,53,1.414213562,2,0,2,247500
284,5095356,F,N,N,0,11.96718074,Working,Secondary / secondary special,Single / not married,With parents,25,1.673320053,1,0,2.8,157500
285,5037266,M,Y,N,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,33,1.897366596,1,0,3.6,225000
286,5052865,F,N,Y,0,11.45635511,Commercial associate,Incomplete higher,Married,House / apartment,38,3.082207001,2,0,9.5,94500
287,5096211,M,N,N,0,11.30220443,Working,Secondary / secondary special,Civil marriage,House / apartment,39,0.632455532,2,0,0.4,81000
288,5023280,F,Y,Y,0,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,46,2.588435821,2,0,6.7,180000
289,5132340,F,N,Y,2,12.19602231,Commercial associate,Incomplete higher,Separated,House / apartment,43,2.774887385,3,0,7.7,198000
291,5045917,M,Y,Y,0,12.66032792,Commercial associate,Secondary / secondary special,Married,Rented apartment,47,2.366431913,2,0,5.6,315000
292,5041073,F,N,Y,0,11.11988288,Working,Secondary / secondary special,Single / not married,House / apartment,50,0.707106781,2,0,0.5,67500
293,5149660,F,N,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33,2.846049894,3,0,8.1,180000
294,5022756,F,N,N,1,12.21849517,Commercial associate,Secondary / secondary special,Separated,House / apartment,30,2.949576241,2,0,8.7,202500
295,5036562,F,N,N,1,11.6307085,Working,Secondary / secondary special,Married,House / apartment,33,3.741657387,3,0,14,112500
296,5117754,M,Y,N,0,12.63134038,Working,Secondary / secondary special,Married,House / apartment,44,2.121320344,2,0,4.5,306000
297,5125281,F,N,Y,1,11.40756495,Working,Secondary / secondary special,Married,House / apartment,45,3.178049716,3,0,10.1,90000
298,5149039,F,N,Y,2,12.50617724,Commercial associate,Higher education,Civil marriage,House / apartment,30,3.178049716,4,0,10.1,270000
299,5021267,F,Y,Y,1,12.50617724,Working,Secondary / secondary special,Married,House / apartment,40,3.54964787,3,0,12.6,270000
300,5125166,M,N,Y,1,12.36307639,Working,Secondary / secondary special,Married,House / apartment,33,2.19089023,3,0,4.8,234000
301,5125524,M,N,N,2,12.04941884,Working,Secondary / secondary special,Married,Municipal apartment,38,3.937003937,4,0,15.5,171000
302,5010089,F,N,N,0,12.32385568,Commercial associate,Secondary / secondary special,Married,House / apartment,28,2.144761059,2,0,4.6,225000
303,5126457,F,N,N,0,11.45635511,Working,Higher education,Married,House / apartment,46,0.707106781,2,0,0.5,94500
304,5142763,F,N,N,0,11.66992921,Commercial associate,Secondary / secondary special,Single / not married,With parents,27,1.224744871,1,0,1.5,117000
305,5023261,M,Y,Y,0,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,58,2.144761059,2,0,4.6,180000
306,5090861,F,Y,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Married,House / apartment,54,2.42899156,2,0,5.9,202500
307,5146123,F,N,N,0,10.89673933,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55,0,1,0,0,54000
308,5023410,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,112500
309,5010032,M,Y,Y,0,11.35627165,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,2,0,0,85500
310,5118397,M,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,47,2.121320344,2,0,4.5,135000
311,5033628,F,N,Y,0,12.02275059,State servant,Higher education,Married,House / apartment,65,2.073644135,2,0,36.7,166500
312,5069399,M,N,Y,0,11.96718074,Working,Secondary / secondary special,Single / not married,House / apartment,23,2.024845673,1,0,4.1,157500
313,5008889,F,N,Y,0,12.41916586,Commercial associate,Higher education,Separated,Rented apartment,47,1.923538406,1,0,3.7,247500
314,5022041,M,N,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,28,1.949358869,2,0,3.8,180000
315,5126124,F,Y,N,0,11.1844214,Working,Secondary / secondary special,Married,House / apartment,42,0.774596669,2,0,0.6,72000
316,5023563,F,N,Y,0,12.21849517,Working,Secondary / secondary special,Widow,House / apartment,49,5.224940191,1,0,27.3,202500
317,5050853,M,N,N,0,12.10071213,Commercial associate,Higher education,Single / not married,House / apartment,26,2.024845673,1,0,4.1,180000
318,5024412,M,Y,N,0,12.50617724,Working,Higher education,Married,House / apartment,51,3.728270376,2,0,13.9,270000
319,5090612,F,Y,N,0,12.21849517,Working,Higher education,Married,House / apartment,38,2.828427125,2,0,8,202500
320,5028274,F,Y,N,2,12.79385931,Working,Incomplete higher,Married,House / apartment,35,2.469817807,4,0,6.1,360000
321,5028996,M,Y,Y,0,12.50617724,Working,Higher education,Married,House / apartment,34,1,2,0,1,270000
322,5126322,F,N,N,0,12.50617724,Working,Secondary / secondary special,Married,House / apartment,49,2.167948339,2,0,4.7,270000
323,5053610,F,N,Y,0,11.6307085,Working,Secondary / secondary special,Married,Municipal apartment,56,3.178049716,2,0,10.1,112500
325,5137401,F,N,N,0,11.96718074,Working,Higher education,Separated,House / apartment,47,2.863564213,1,0,8.2,157500
326,5142812,M,Y,N,0,12.21849517,State servant,Secondary / secondary special,Married,House / apartment,32,3.420526275,2,0,11.7,202500
327,5053114,F,N,Y,0,11.50287513,Pensioner,Secondary / secondary special,Married,House / apartment,65,0,2,0,0,99000
328,5149027,F,N,Y,0,11.99535161,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,162000
329,5145869,F,N,Y,0,12.32385568,Pensioner,Secondary / secondary special,Separated,House / apartment,57,0,1,0,0,225000
330,5053354,F,Y,N,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,50,0.547722558,2,0,0.3,225000
331,5087944,F,N,Y,0,11.1844214,Working,Secondary / secondary special,Widow,House / apartment,55,2.387467277,1,0,5.7,72000
332,5035688,F,Y,Y,0,11.81303006,Working,Secondary / secondary special,Civil marriage,House / apartment,45,4.795831523,2,0,23,135000
333,5068491,M,N,N,1,12.66032792,Commercial associate,Higher education,Married,House / apartment,50,0.547722558,3,0,0.3,315000
334,5044860,F,N,Y,0,12.02814144,Pensioner,Secondary / secondary special,Married,House / apartment,52,0,2,0,0,167400
335,5117047,F,N,Y,0,12.10071213,Pensioner,Secondary / secondary special,Widow,House / apartment,63,0,1,0,0,180000
336,5022676,M,N,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,2,0,0,135000
337,5009739,F,Y,N,0,11.50287513,Working,Secondary / secondary special,Married,House / apartment,40,3.464101615,2,0,12,99000
338,5096991,F,N,Y,1,12.32385568,Commercial associate,Higher education,Married,House / apartment,34,0.547722558,3,0,0.3,225000
339,5067982,M,Y,Y,0,11.9381932,Working,Higher education,Separated,With parents,55,4.57165178,1,0,20.9,153000
340,5135982,F,N,Y,0,12.95512746,Commercial associate,Secondary / secondary special,Separated,House / apartment,37,2.93257566,1,0,8.6,423000
341,5046362,F,N,Y,0,11.40756495,Working,Secondary / secondary special,Civil marriage,With parents,39,0.632455532,2,0,0.4,90000
342,5066817,F,Y,N,1,12.79385931,Working,Higher education,Widow,House / apartment,45,3.31662479,2,0,11,360000
343,5143519,F,N,Y,0,12.41916586,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0,1,0,0,247500
344,5068888,F,N,Y,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,64,3.660601044,2,0,13.4,225000
345,5150412,F,N,Y,0,11.11988288,Pensioner,Secondary / secondary special,Widow,House / apartment,61,0,1,0,0,67500
346,5067924,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Widow,House / apartment,62,0,1,0,0,112500
347,5056149,M,Y,N,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,64,2.073644135,2,0,40.8,157500
348,5022308,F,N,Y,0,11.40756495,Working,Secondary / secondary special,Separated,House / apartment,52,3.016620626,1,0,9.1,90000
349,5068465,F,N,Y,1,11.40756495,Commercial associate,Secondary / secondary special,Married,House / apartment,28,2.323790008,3,0,5.4,90000
350,5036881,F,Y,Y,0,12.32385568,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,2,0,0,225000
351,5137033,M,Y,N,1,11.6307085,Working,Secondary / secondary special,Married,House / apartment,39,0.707106781,3,0,0.5,112500
352,5148812,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,2,0,0,112500
353,5100220,M,Y,Y,2,12.66032792,Commercial associate,Secondary / secondary special,Married,House / apartment,42,4.098780306,4,0,16.8,315000
354,5078842,F,Y,Y,1,11.81303006,Working,Secondary / secondary special,Married,With parents,29,0.547722558,3,0,0.3,135000
355,5010526,M,Y,Y,1,13.01700286,Working,Higher education,Married,Office apartment,51,2.683281573,3,0,7.2,450000
356,5105150,F,N,Y,0,11.40756495,Working,Higher education,Married,House / apartment,52,2.19089023,2,0,4.8,90000
357,5045253,F,N,Y,1,12.50617724,Working,Secondary / secondary special,Married,House / apartment,57,3.178049716,3,0,10.1,270000
358,5100000,F,N,N,1,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,42,3.065941943,3,0,9.4,180000
359,5029725,F,N,Y,1,11.81303006,Commercial associate,Higher education,Married,House / apartment,27,2.828427125,3,0,8,135000
360,5090925,F,N,Y,0,12.40081672,Commercial associate,Secondary / secondary special,Married,With parents,47,3.049590136,2,0,9.3,243000
361,5115947,M,Y,Y,0,12.32385568,Working,Secondary / secondary special,Single / not married,House / apartment,26,1.732050808,1,0,3,225000
362,5028572,F,N,Y,0,11.6307085,Pensioner,Higher education,Married,House / apartment,60,0,2,0,0,112500
363,5022373,F,N,Y,1,12.36307639,Working,Secondary / secondary special,Single / not married,House / apartment,57,4.69041576,2,0,22,234000
364,5149040,F,N,Y,0,12.10071213,Working,Secondary / secondary special,Civil marriage,House / apartment,54,3.146426545,2,0,9.9,180000
365,5113291,F,Y,Y,2,11.70766954,Working,Incomplete higher,Married,House / apartment,31,0.547722558,4,0,0.3,121500
366,5139951,F,Y,Y,0,11.70766954,State servant,Secondary / secondary special,Married,House / apartment,55,2.983286778,2,0,8.9,121500
367,5028697,M,Y,N,1,12.50617724,Working,Higher education,Married,Rented apartment,30,0.774596669,3,0,0.6,270000
368,5148527,F,N,Y,0,12.10071213,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,2,0,0,180000
369,5009443,F,N,N,0,11.40756495,State servant,Secondary / secondary special,Married,House / apartment,26,2.144761059,2,0,4.6,90000
370,5096621,F,N,N,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,40,2.097617696,3,0,4.4,135000
371,5149150,M,Y,Y,0,12.41916586,Working,Secondary / secondary special,Married,House / apartment,30,3.130495168,2,0,9.8,247500
